Project_Nr,comments,withdrawn_comments,Link,source_laptop,reward_comment_xml,filename,filesize,bolScrapeAgain,downloaded,error_description,withdrawn_comments_new
496548914_6,1,0,"https://www.kickstarter.com/projects/496548914/the-human-beings-issue-four?ref=discovery_category_popular
",,,comment_496548914_6.xml,37.0,True,False,,
1626876981,1,0,"https://www.kickstarter.com/projects/949621802/dragon-ball-universe?ref=discovery_category_popular
",guest,False,comment_1626876981.xml,37.0,True,False,,
522462822,1,0,"https://www.kickstarter.com/projects/522462822/10-kids-in-nepal?ref=discovery_category_popular
",,,,,True,False,,
1994448433,1,0,"https://www.kickstarter.com/projects/catsitter/purrsonal-catsitter-band-2?ref=discovery_category_popular
",guest,False,,,True,False,,
530081902,1,0,"https://www.kickstarter.com/projects/530081902/nelson-beats-the-odds-tamekas-new-dress?ref=discovery_category_popular
",,,comment_530081902.xml,37.0,True,False,,
1994553041,1,0,"https://www.kickstarter.com/projects/1120118984/captain-kid-educating-children-about-too-much-scre?ref=discovery_category_popular
",guest,False,,,True,False,,
52301350,1,0,"https://www.kickstarter.com/projects/52301350/the-devils-pool-comic-issue-2?ref=discovery_category_popular
",,,comment_52301350.xml,37.0,True,False,,
1998566173,1,0,"https://www.kickstarter.com/projects/1402164959/gruffe?ref=discovery_category_popular
",guest,False,comment_1998566173.xml,37.0,True,False,,
153196031,1,0,"https://www.kickstarter.com/projects/5ive9ine2wo/occultation?ref=discovery_category_popular
",guest,False,comment_153196031.xml,37.0,True,False,,
516765555,1,0,"https://www.kickstarter.com/projects/983360993/nosferadon-comic-book?ref=discovery_category_popular
",guest,False,comment_516765555.xml,37.0,True,False,,
515117535,1,0,"https://www.kickstarter.com/projects/heartline/bloodshed-1-let-the-bloodshed-begin?ref=discovery_category_popular
",,,,,True,False,,
1100114220,1,0,"https://www.kickstarter.com/projects/1877085906/death-metal-ore-issue-1?ref=discovery_category_popular
",guest,False,comment_1100114220.xml,37.0,True,False,,
1101981960,1,0,"https://www.kickstarter.com/projects/1101981960/pirates-of-padre-tiempo-1-and-2?ref=discovery_category_popular
",,,comment_1101981960.xml,37.0,True,False,,
2033255272,1,0,"https://www.kickstarter.com/projects/1754249198/captain-gaia?ref=discovery_category_popular
",guest,False,comment_2033255272.xml,37.0,True,False,,
